dm,gpdm,gpmc,sgdm,zgrq,wsfxrq,ssrq,ssb,fxjg,fxsyl,xype,xype_jt,xype_ttm,fxszj_w,xgfxsl_w,lgzrsl_w,wxpssl_w,wsfxsl_w,hbbl,wxsgsx_w,wsfxsgsx,yjmz_y,mzze_y,mzje_y,ssgsfxfy_w,ssgsfxfl,lgzrfy_w,zrfl,fxfyhj_w,fxfl,cxjbjf_w,sjjyzf_w,flfy_w,xxplf_w,tzzsl,psdxsl,yjsgsl_w,yjrgbs,yxbjpsdxjs,yxbjtzzjs,yxsgpsdxjs,yxsgsl_w,yxsgzj_y,yxsghpbl,wxrgbs,yxsghs,yxsggs_w,zql,wsrgbs,fxfs,cxfs,zcxs,sjjg,zcpgjg,lssws,fxggrq,wxfxqsrq,wxfxjzrq,wsfxdjzj_y,wxpsdjzj_y,cxsrgyg_w,mz,sf,zjhxy_2012,zjhxy,windxy,zqlx,jys
002020.SZ,002020,京新药业,,2004-06-24,2004-06-29,2004-07-15,中小企业板,10.05,19.82,,,,1760,,,,,,,17000,,1.7688,1.6517,1171,6.620307553,0,0,1171,6.620307553,780.64,90,105,,,,,,,,,,,,,11036799,5588654.1,0.03149237,,向二级市场配售,余额包销,大通证券股份有限公司,海南从信会计师事务所,,上海锦天城律师事务所,2004-06-25,,,5616.597371,,25.3115,1,浙江省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
600482.SH,600482,中国动力,,2004-06-24,2004-06-29,2004-07-14,主板,5.72,20,,,,8000,,,,,,,80000,,4.576,4.311542409,2644.575911,5.779230575,0,0,2644.5759,5.779230575,0,0,0,,,,,,,,,,,,,,,0.09915989,,向二级市场配售,余额包销,中国银河证券有限责任公司,河北华安会计师事务所有限公司,,北京市颐合律师事务所,2004-06-25,,,,,79.1226,1,河北省,铁路、船舶、航空航天和其他运输设备制造业,制造业-机械、设备、仪表-交通运输设备制造业-铁路运输设备制造业,工业--资本货物--电气设备--电气部件与设备,A股,上海
002019.SZ,002019,亿帆医药,,2004-06-23,2004-06-28,2004-07-13,中小企业板,12.57,18.216,,,,1500,,,,,,,15000,,1.8855,1.762812936,1226.870642,6.50687161,0,0,1226.8706,6.50687161,765.65,210,85,71.83,,,,,,,,,,,,,,0.02777748,,向二级市场配售,余额包销,西北证券有限责任公司,天健会计师事务所(特殊普通合伙),,北京市通商律师事务所,2004-06-24,,,,,25.1541,1,浙江省,医药制造业,制造业-石油、化学、塑胶、塑料-化学原料及化学制品制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
600965.SH,600965,福成股份,,2004-06-23,2004-06-28,2004-07-13,主板,3.15,15,,,,8000,,,,,,,80000,,2.52,2.381772,1382.28,5.485238095,0,0,1382.2812,5.485238095,0,0,0,,,,,,,,,,,,,,,0.09907478,,向二级市场配售,余额包销,南方证券股份有限公司,北京永拓会计师事务所(特殊普通合伙),,北京市天元律师事务所,2004-06-24,,,,,72.2728,1,河北省,畜牧业,农、林、牧、渔业-畜牧业,日常消费--食品、饮料与烟草--食品--食品加工与肉类,A股,上海
002018.SZ,002018,*ST华信,,2004-06-22,2004-06-25,2004-07-13,中小企业板,8.55,18.19,,,,2000,,,,,,,20000,,1.71,1.521014376,1889.856243,11.05179089,0,0,1889.8562,11.05179089,1500,200,120,,,,,,,,,,,,,,,0.03343466,,向二级市场配售,余额包销,平安证券有限责任公司,安徽华普会计师事务所,,安徽承义律师事务所,2004-06-23,,,,,26.2147,1,安徽省,批发业,批发和零售贸易-能源、材料和机械电子设备批发业,能源--能源Ⅱ--石油、天然气与供消费用燃料--石油与天然气的炼制和销售,A股,深圳
002017.SZ,002017,东信和平,,2004-06-21,2004-06-24,2004-07-13,中小企业板,10.43,18.42,,,,2500,,,,,,,25000,,2.6075,2.411968659,1955.313414,7.498805039,0,0,1955.3134,7.498805039,1500,170,60,103.2,,,,,,,,,,,,,,0.03966936,,向二级市场配售,余额包销,国信证券有限责任公司,天健会计师事务所(特殊普通合伙),,浙江天册律师事务所,2004-06-22,,,,,31.6864,1,广东省,计算机、通信和其他电子设备制造业,信息技术业-通信服务业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子设备和仪器,A股,深圳
002016.SZ,002016,世荣兆业,,2004-06-18,2004-06-23,2004-07-08,中小企业板,7.5,17.44,,,,2500,,,,,,,25000,,1.875,1.773783,1012.17,5.39824,0,0,1012.17,5.39824,842.5,0,0,,,,,,,,,,,,,11118811,6284470.6,0.03978059,,向二级市场配售,余额包销,华欧国际证券有限责任公司,广东恒信德律会计师事务所有限公司,,广东德赛律师事务所,2004-06-21,,,4713.35295,,24.9117,1,广东省,房地产业,房地产业-房地产开发与经营业,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,A股,深圳
002015.SZ,002015,霞客环保,,2004-06-17,2004-06-22,2004-07-08,中小企业板,6.62,10.18,,,,2000,,,,,,,20000,,1.324,1.226116,978.84,7.39305136,0,0,978.84,7.39305136,697.2,150,80,,,,,,,,,,,,,11034231,5896380.9,0.03391911,,向二级市场配售,余额包销,国联证券有限责任公司,江苏公证会计师事务所有限公司,,世纪同仁律师事务所,2004-06-18,,,3903.404156,,0,1,江苏省,纺织业,制造业-纺织、服装、皮毛-纺织业,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--纺织品,A股,深圳
600984.SH,600984,建设机械,,2004-06-17,2004-06-22,2004-07-07,主板,6.4,18.82,,,,4000,,,,,,,40000,,2.56,2.42674,1332.6,5.20546875,0,0,1332.6,5.20546875,0,0,0,,,,,,,,,,,,,,,0.05608877,,向二级市场配售,余额包销,中国华融资产管理公司,希格玛会计师事务所(特殊普通合伙),,北京市喜源律师事务所,2004-06-18,,,,,41.2135,1,陕西省,专用设备制造业,制造业-机械、设备、仪表-专用设备制造业-其他专用设备制造业,工业--资本货物--机械--建筑机械与重型卡车,A股,上海
002014.SZ,002014,永新股份,,2004-06-16,2004-06-21,2004-07-08,中小企业板,8.63,14.12,,,,2340,,,,,,,23000,,2.01942,1.898858,1205.62,5.970130037,0,0,1205.62,5.970130037,955.83,100,80,,,,,,,,,,,,,,,0.03753658,,向二级市场配售,余额包销,东方证券股份有限公司,安徽华普会计师事务所,,安徽天禾律师事务所,2004-06-17,,,,,29.5612,1,安徽省,橡胶和塑料制品业,制造业-石油、化学、塑胶、塑料-塑料制造业,材料--材料Ⅱ--容器与包装--金属与玻璃容器,A股,深圳
600982.SH,600982,宁波热电,,2004-06-16,2004-06-21,2004-07-06,主板,4.2,17.5,,,,5000,,,,,,,50000,,2.1,1.93385,1661.5,7.911904762,0,0,1661.5,7.911904762,1360,140,80,,,,,,,,,,,,,,,0.06602435,,向二级市场配售,余额包销,泰阳证券有限责任公司,天衡会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2004-06-17,,,,,47.2373,1,浙江省,电力、热力生产和供应业,电力、煤气及水的生产和供应业-电力、蒸汽、热水的生产和供应业,公用事业--公用事业Ⅱ--复合型公用事业Ⅲ--复合型公用事业,A股,上海
002013.SZ,002013,中航机电,,2004-06-15,2004-06-18,2004-07-05,中小企业板,6.12,14.93,,,,2000,,,,,,,20000,,1.224,1.1360125,879.875,7.188521242,0,0,879.875,7.188521242,690,70,50,,,,,,,,,,,,,,,0.0339409,,向二级市场配售,余额包销,长江巴黎百富勤证券有限责任公司,中勤万信会计师事务所(特殊普通合伙),,北京市通商律师事务所,2004-06-16,,,,,23.1471,1,湖北省,铁路、船舶、航空航天和其他运输设备制造业,制造业-机械、设备、仪表-交通运输设备制造业,工业--资本货物--航空航天与国防Ⅲ--航天航空与国防,A股,深圳
002012.SZ,002012,凯恩股份,,2004-06-14,2004-06-17,2004-07-05,中小企业板,7.03,14.65,,,,3000,,,,,,,30000,,2.109,1.950168748,1588.312518,7.531116728,0,0,1588.3125,7.531116728,1265.4,170,80,,,,,,,,,,,,,,,0.04617518,,向二级市场配售,余额包销,国信证券有限责任公司,普华永道中天会计师事务所(特殊普通合伙),,北京市国方律师事务所,2004-06-15,,,,,37.0501,1,浙江省,造纸及纸制品业,制造业-造纸、印刷-造纸及纸制品业,材料--材料Ⅱ--纸与林木产品--纸制品,A股,深圳
002011.SZ,002011,盾安环境,,2004-06-11,2004-06-16,2004-07-05,中小企业板,11.42,19.03,,,,2800,,,,,,,28000,,3.1976,3.027084,1705.16,5.332624468,0,0,1705.16,5.332624468,1350,120,50,,,,,,,,,,,,,,,0.04269154,,向二级市场配售,余额包销,国元证券有限责任公司,致同会计师事务所(特殊普通合伙),,北京市竞天公诚律师事务所,2004-06-14,,,,,43.8572,1,浙江省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业,工业--资本货物--机械--工业机械,A股,深圳
600981.SH,600981,汇鸿集团,,2004-06-10,2004-06-15,2004-06-30,主板,7.2,17.83,,,,5000,,,,,,,50000,,3.6,3.3701,2299,6.386111111,0,0,2299,6.386111111,0,0,0,,,,,,,,,,,,,,,0.06578035,,向二级市场配售,余额包销,华泰证券有限责任公司,江苏大衡会计师事务所有限公司,,世纪同仁律师事务所,2004-06-11,,,,,65.2546,1,江苏省,批发业,批发和零售贸易-商业经纪与代理业,可选消费--零售业--消费品经销商Ⅲ--消费品经销商,A股,上海
002010.SZ,002010,传化智联,,2004-06-10,2004-06-15,2004-06-29,中小企业板,9.91,15.11,,,,2000,,,,,,,20000,,1.982,1.8894,926,4.672048436,0,0,926,4.672048436,594.6,183,80,,,,,,,,,,,,,,,0.03338596,,向二级市场配售,余额包销,东方证券股份有限公司,天健会计师事务所(特殊普通合伙),,上海市广发律师事务所,2004-06-11,,,,,27.4013,1,浙江省,商务服务业,社会服务业-其他社会服务业,工业--运输--航空货运与物流Ⅲ--航空货运与物流,A股,深圳
600022.SH,600022,山东钢铁,,2004-06-09,2004-06-14,2004-06-29,主板,6.36,7.66,,,,22000,,,,,,,220000,,13.992,13.49302666,4989.733422,3.566133092,0,0,4989.7334,3.566133092,0,0,0,,,,,,,,,,,,,,,0.24070304,,向二级市场配售,余额包销,南方证券股份有限公司,信水中和会计师事务所有限责任公司,,山东齐鲁律师事务所,2004-06-10,,,,,671.454,1,山东省,黑色金属冶炼及压延加工,制造业-金属、非金属-黑色金属冶炼及压延加工业,材料--材料Ⅱ--金属、非金属与采矿--钢铁,A股,上海
002009.SZ,002009,天奇股份,,2004-06-09,2004-06-14,2004-06-29,中小企业板,6.89,10.44,,,,2500,,,,,,,25000,,1.7225,1.64617044,763.295602,4.43132425,0,0,763.2956,4.43132425,0,0,0,,,,,,,,,,,,,,,0.0390094,,向二级市场配售,余额包销,长城证券有限责任公司,天健会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2004-06-10,,,,,31.0829,1,江苏省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业-通用设备制造业,工业--资本货物--机械--工业机械,A股,深圳
002008.SZ,002008,大族激光,,2004-06-08,2004-06-11,2004-06-25,中小企业板,9.2,20,,,,2700,,,,,,,27000,,2.484,2.384894951,991.050494,3.989736288,0,0,991.0505,3.989736288,745.2,80,80,,,,,,,,,,,,,11425855,6723365.2,0.04015846,,向二级市场配售,余额包销,联合证券有限责任公司,深圳南方民和会计师事务所有限责任公司,,北京市君合律师事务所,2004-06-09,,,6185.495984,,0,1,广东省,专用设备制造业,制造业-机械、设备、仪表-专用设备制造业-其他专用设备制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子设备和仪器,A股,深圳
002007.SZ,002007,华兰生物,,2004-06-07,2004-06-10,2004-06-25,中小企业板,15.74,19.95,,,,2200,,,,,,,22000,,3.4628,3.292380199,1704.19801,4.921445102,0,0,1704.198,4.921445102,0,0,0,,,,,,,,,,,,,,,0.03430293,,向二级市场配售,余额包销,平安证券有限责任公司,致同会计师事务所(特殊普通合伙),,北京市嘉润道和律师事务所,2004-06-08,,,,,39.893,1,河南省,医药制造业,制造业-医药、生物制品-生物制品业-生物药品制造业,医疗保健--制药、生物科技与生命科学--生物科技Ⅲ--生物科技,A股,深圳
002006.SZ,002006,精功科技,,2004-06-04,2004-06-09,2004-06-25,中小企业板,7.72,17.16,,,,3000,,,,,,,30000,,2.316,2.208114,1078.86,4.658290155,0,0,1078.86,4.658290155,694.8,183,120,,,,,,,,,,,,,,,0.04229425,,向二级市场配售,余额包销,申银万国证券股份有限公司,浙江东方会计师事务所,,北京市星河律师事务所,2004-06-07,,,,,30.7606,1,浙江省,专用设备制造业,制造业-机械、设备、仪表-专用设备制造业,工业--资本货物--机械--工业机械,A股,深圳
002005.SZ,002005,德豪润达,,2004-06-03,2004-06-08,2004-06-25,中小企业板,18.2,20,,,,2600,,,,,,,26000,,4.732,4.491998,2400.02,5.071893491,0,0,2400.02,5.071893491,1919.6,177,130,,,,,,,,,,,,,11472285,6789215.8,0.03829602,,向二级市场配售,余额包销,华夏证券股份有限公司,信永中和会计师事务所(特殊普通合伙),,广东信达律师事务所,2004-06-04,,,12356.37276,,46.9862,1,广东省,电气机械及器材制造业,制造业-机械、设备、仪表-电器机械及器材制造业,信息技术--半导体与半导体生产设备--半导体产品与半导体设备--半导体产品,A股,深圳
600143.SH,600143,金发科技,,2004-06-03,2004-06-08,2004-06-23,主板,10.93,15.36,,,,4500,,,,,,,45000,,4.9185,4.731139553,1873.604467,3.809300533,0,0,1873.6045,3.809300533,1740.6045,0,0,,,,,,,,,,,,,,,0.05744939,,向二级市场配售,余额包销,广发证券股份有限公司,广东康元会计师事务所,,国信信扬律师事务所,2004-06-04,,,,,76.3604,1,广东省,橡胶和塑料制品业,制造业-石油、化学、塑胶、塑料-塑料制造业-其他塑料制造业,材料--材料Ⅱ--化工--基础化工,A股,上海
600962.SH,600962,国投中鲁,,2004-06-02,2004-06-07,2004-06-22,主板,4.8,19.94,,,,6500,,,,,,,65000,,3.12,2.920771,1992.29,6.385544872,0,0,1992.29,6.385544872,1316,0,0,,,,,,,,,,,,,,,0.0758103,,向二级市场配售,余额包销,中银国际证券有限责任公司,北京中兴宇会计师事务所有限责任公司,,北京市竞天公诚律师事务所,2004-06-03,,,,,54.2015,1,北京,酒、饮料和精制茶制造业,农、林、牧、渔业-农业,日常消费--食品、饮料与烟草--食品--食品加工与肉类,A股,上海
002004.SZ,002004,华邦健康,,2004-06-02,2004-06-07,2004-06-25,中小企业板,9.6,16,,,,2200,,,,,,,22000,,2.112,2.0192,928,4.393939394,0,0,928,4.393939394,0,0,0,,,,,,,,,,,,,,,0.0334431,,向二级市场配售,余额包销,中信万通证券有限责任公司,四川华信(集团)会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2004-06-03,,,,,25.7724,1,重庆,化学原料及化学制品制造业,制造业-医药、生物制品-医药制造业,材料--材料Ⅱ--化工--化肥与农用化工,A股,深圳
002003.SZ,002003,伟星股份,,2004-06-01,2004-06-04,2004-06-25,中小企业板,7.37,19.92,,,,2100,,,,,,,21000,,1.5477,1.451812798,958.872024,6.195464392,0,0,958.872,6.195464392,0,0,0,,,,,,,,,,,,,,,0.03221821,,向二级市场配售,余额包销,宏源证券股份有限公司,天健会计师事务所(特殊普通合伙),,浙江天册律师事务所,2004-06-02,,,,,22.3614,1,浙江省,纺织服装、服饰业,制造业-其他制造业,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,A股,深圳
002002.SZ,002002,鸿达兴业,,2004-05-31,2004-06-03,2004-06-25,中小企业板,7.32,20,,,,3000,,,,,,,30000,,2.196,2.03332,1626.8,7.408014572,0,0,1626.8,7.408014572,0,0,0,,,,,,,,,,,,,,,0.04207706,,向二级市场配售,余额包销,闽发证券有限责任公司,天衡会计师事务所(特殊普通合伙),,江苏泰和律师事务所,2004-06-01,,,,,37.0882,1,江苏省,化学原料及化学制品制造业,制造业-石油、化学、塑胶、塑料-塑料制造业,材料--材料Ⅱ--化工--基础化工,A股,深圳
002001.SZ,002001,新和成,,2004-05-28,2004-06-02,2004-06-25,中小企业板,13.41,16.35,,,,3000,,,,,,,30000,,4.023,3.835888378,1871.116222,4.651047035,0,0,1871.1162,4.651047035,0,0,0,,,,,,,,,,,,,,,0.04237807,,向二级市场配售,余额包销,华西证券有限责任公司,天健会计师事务所(特殊普通合伙),,浙江天册律师事务所,2004-05-31,,,,,43.0342,1,浙江省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
600420.SH,600420,现代制药,,2004-05-27,2004-06-01,2004-06-16,主板,8.08,18.7,,,,3300,,,,,,,33000,,2.6664,2.485743,1806.57,6.775315032,0,0,1806.57,6.775315032,0,0,0,,,,,,,,,,,,,,,0.04491627,,向二级市场配售,余额包销,中信证券股份有限公司,立信会计师事务所(特殊普通合伙),,上海市方达律师事务所,2004-05-28,,,,,37.623,1,上海,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,上海
600995.SH,600995,文山电力,,2004-05-26,2004-05-31,2004-06-15,主板,8.2,16.08,,,,3600,,,,,,,36000,,2.952,2.830499753,1215.002468,4.115862019,0,0,1215,4.115862019,0,0,0,,,,,,,,,,,,,,,0.04880455,,向二级市场配售,余额包销,东吴证券有限责任公司,致同会计师事务所(特殊普通合伙),,云南海合律师事务所,2004-05-27,,,,,31.97,1,云南省,电力、热力生产和供应业,电力、煤气及水的生产和供应业-电力、蒸汽、热水的生产和供应业,公用事业--公用事业Ⅱ--电力Ⅲ--电力,A股,上海
600991.SH,600991,广汽长丰(退市),,2004-05-25,2004-05-28,2004-06-14,主板,14.1,13.06,,,,7800,,,,,,,78000,,10.998,10.5841,4139,3.763411529,0,0,4139,3.763411529,0,0,0,,,,,,,,,,,,,,,0.09111658,,向二级市场配售,余额包销,国泰君安证券股份有限公司,北京中瑞华恒信会计师事务所有限公司,,北京市星河律师事务所,2004-05-26,,,,,87.8228,1,湖南省,,制造业-机械、设备、仪表-交通运输设备制造业-汽车制造业,可选消费--汽车与汽车零部件--汽车--汽车制造,A股,上海
600975.SH,600975,新五丰,,2004-05-20,2004-05-25,2004-06-09,主板,9.2,16.73,,,,3500,,,,,,,35000,,3.22,3.051344,1686.56,5.237763975,0,0,1686.56,5.237763975,0,0,0,,,,,,,,,,,,,,,0.04665004,,向二级市场配售,余额包销,华欧国际证券有限责任公司,天健会计师事务所(特殊普通合伙),,湖南启元律师事务所,2004-05-21,,,,,35.4555,1,湖南省,畜牧业,农、林、牧、渔业-畜牧业,日常消费--食品、饮料与烟草--食品--食品加工与肉类,A股,上海
600966.SH,600966,博汇纸业,,2004-05-19,2004-05-24,2004-06-08,主板,11.2,18.67,,,,7000,,,,,,,70000,,7.84,7.54106,2989.4,3.813010204,0,0,2989.4,3.813010204,0,0,0,,,,,,,,,,,,,,,0.08040586,,向二级市场配售,余额包销,宏源证券股份有限公司,致同会计师事务所(特殊普通合伙),,北京市中银律师事务所,2004-05-20,,,,,91.3251,1,山东省,造纸及纸制品业,制造业-造纸、印刷-造纸及纸制品业,材料--材料Ⅱ--纸与林木产品--纸制品,A股,上海
600421.SH,600421,ST仰帆,,2004-05-18,2004-05-21,2004-06-07,主板,6.2,20,,,,4500,,,,,,,45000,,2.79,2.658235,1317.65,4.722759857,0,0,1317.65,4.722759857,0,0,0,,,,,,,,,,,,,,,0.05624085,,向二级市场配售,余额包销,宏源证券股份有限公司,立信会计师事务所(特殊普通合伙),,北京市金台律师事务所,2004-05-19,,,,,45.5535,1,湖北省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业-通用设备制造业,工业--资本货物--机械--工业机械,A股,上海
